claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
CLM2218,21,M,1,66,23389,1,0,Rent,19458,2022-05-17,Tuesday,Local,0,1,44,Online,0,1,Large,69367,Silver,37527,16540,1000,1308,75,8,N
CLM2219,75,F,1,43,54082,1,0,Rent,70482,2022-09-08,Thursday,Local,0,1,98,Phone,1,1,Compact,77551,Red,45885,15126,2000,800,71,2,N
CLM2220,34,F,1,66,78348,0,1,Own,35052,2022-05-02,Monday,Local,4,1,55,Online,1,12,Large,65200,Blue,19089,4830,1000,729,40,8,N
CLM2221,61,M,1,59,123783,0,1,Own,53202,2022-09-26,Monday,Parking Lot,2,0,97,Broker,1,0,Compact,38741,Red,22661,7331,500,1070,53,3,Y
CLM2222,32,M,0,21,127268,0,1,Own,34198,2023-07-22,Saturday,Parking Lot,2,0,95,Online,1,1,Large,13036,White,41364,11502,1500,2549,84,3,N
CLM2223,41,F,1,49,72652,1,0,Rent,77446,2023-03-18,Saturday,Parking Lot,3,1,1,Online,0,14,Compact,31897,Red,48280,15881,1000,1026,17,6,N
CLM2224,44,M,0,38,23376,0,1,Own,40783,2022-10-17,Monday,Highway,1,1,63,Broker,1,9,Large,21713,Black,5858,1892,500,2990,13,3,N
CLM2225,59,M,0,92,122207,0,0,Rent,15364,2023-03-26,Sunday,Highway,1,0,94,Broker,0,6,Compact,42574,Silver,1869,704,2000,892,74,0,N
CLM2226,56,M,1,42,104873,1,1,Own,15131,2022-12-01,Thursday,Parking Lot,3,1,3,Phone,1,3,Large,21246,Black,18216,4249,1500,2028,98,0,N
CLM2227,61,F,1,52,146560,0,1,Own,10891,2023-04-14,Friday,Local,1,1,35,Phone,0,4,Large,9192,Red,17128,3473,2000,2840,2,8,N
CLM2228,58,M,1,52,59412,1,1,Own,14782,2023-12-17,Sunday,Local,4,0,65,Phone,0,10,Large,74690,Silver,36546,10670,500,2813,13,11,N
CLM2229,32,M,0,47,60376,0,1,Rent,95641,2023-02-10,Friday,Parking Lot,0,1,78,Broker,1,12,Compact,23055,Silver,34684,10770,1500,1633,97,12,N
CLM2230,39,F,0,31,106717,1,0,Own,61884,2023-07-01,Saturday,Parking Lot,1,0,41,Online,0,4,Medium,12101,Red,5743,3125,500,1857,15,9,N
CLM2231,61,M,1,33,70918,1,1,Own,18219,2023-02-27,Monday,Local,2,0,31,Online,1,12,Compact,41881,Red,14414,6522,1500,2779,20,0,N
CLM2232,52,M,0,70,33181,1,1,Rent,54898,2022-08-27,Saturday,Highway,5,0,20,Broker,0,14,Large,59679,Red,29688,6062,1000,1151,16,3,Y
CLM2233,63,M,1,76,126700,0,1,Own,32942,2023-05-23,Tuesday,Local,0,0,73,Broker,1,7,Medium,53192,Blue,29668,5789,2000,1605,6,1,N
CLM2234,65,M,1,84,76305,0,0,Own,37973,2023-08-13,Sunday,Highway,2,0,47,Online,0,0,Large,12645,Red,43238,10364,1500,902,64,2,N
CLM2235,67,F,0,64,84808,1,0,Rent,43539,2023-08-24,Thursday,Local,0,0,75,Phone,1,5,Medium,27097,Red,9167,2616,500,1651,67,1,N
CLM2236,49,M,0,67,39053,1,1,Rent,96298,2022-03-01,Tuesday,Local,5,0,38,Broker,0,11,Compact,31597,Black,12985,6847,500,590,45,3,N
CLM2237,44,M,0,99,54247,1,1,Rent,80162,2023-06-22,Thursday,Local,3,0,63,Online,0,3,Medium,5079,Red,32282,19327,500,2723,10,12,N
CLM2238,36,M,0,65,54171,0,0,Rent,61730,2022-11-28,Monday,Highway,5,1,12,Broker,1,8,Compact,42748,Blue,4878,943,500,2628,18,10,N
CLM2239,67,M,1,7,62801,0,1,Own,31199,2023-01-06,Friday,Local,0,0,56,Phone,0,13,Compact,54002,Red,24731,9676,2000,2122,1,2,N
CLM2240,19,F,0,57,114948,0,0,Rent,71072,2022-04-02,Saturday,Parking Lot,1,0,96,Broker,0,14,Medium,43549,Black,47390,8096,500,1839,83,11,Y
CLM2241,42,F,0,86,135149,0,0,Rent,21093,2022-04-27,Wednesday,Parking Lot,1,1,74,Broker,1,6,Large,10830,White,31608,6744,2000,2731,64,3,N
CLM2242,75,M,1,17,132306,1,0,Own,27970,2023-08-10,Thursday,Parking Lot,3,1,75,Phone,1,10,Medium,24266,Black,39017,22798,1000,1931,93,13,Y
CLM2243,19,F,1,66,134451,0,0,Rent,32184,2023-04-20,Thursday,Local,5,0,43,Phone,0,2,Large,40133,White,14195,7951,500,1354,65,8,Y
CLM2244,23,M,0,76,116738,1,1,Rent,75667,2022-04-03,Sunday,Local,2,1,9,Online,1,2,Large,63204,Blue,34061,13115,1500,2939,81,2,Y
CLM2245,32,F,1,32,50996,1,1,Own,73874,2023-01-17,Tuesday,Local,1,1,34,Broker,1,8,Large,27970,Blue,11895,2963,500,2278,59,1,N
CLM2246,29,F,1,34,135923,1,1,Own,76535,2023-11-20,Monday,Local,4,1,59,Broker,0,3,Large,31022,Silver,44130,23246,1000,2761,26,6,N
CLM2247,79,F,1,91,143479,1,1,Rent,23079,2022-02-09,Wednesday,Parking Lot,3,0,46,Online,0,7,Medium,17552,Silver,28394,3151,1000,1362,48,7,N
CLM2248,80,F,1,17,76521,0,1,Own,78458,2023-12-31,Sunday,Highway,4,1,4,Online,0,10,Compact,50724,Blue,29140,9844,1500,2270,84,1,Y
CLM2249,79,M,1,3,29963,1,0,Rent,60511,2022-01-19,Wednesday,Local,1,1,48,Online,1,13,Medium,21855,Silver,17411,2996,1000,957,49,12,N
CLM2250,46,F,0,61,145596,1,0,Rent,31305,2022-10-06,Thursday,Parking Lot,2,1,94,Broker,0,10,Compact,14734,Silver,7448,1416,2000,2871,78,9,N
CLM2251,76,F,1,45,55297,1,0,Rent,46680,2023-05-24,Wednesday,Highway,4,1,7,Online,1,4,Medium,39189,White,14510,1639,2000,2369,17,1,N
CLM2252,63,F,1,91,25305,1,0,Own,68860,2023-06-05,Monday,Highway,2,0,25,Phone,0,1,Compact,47642,White,34062,12130,1500,1144,50,6,N
CLM2253,46,M,1,73,64185,0,0,Rent,19678,2023-07-23,Sunday,Highway,0,0,27,Online,0,0,Compact,72917,White,17489,5881,1500,2194,70,13,Y
CLM2254,48,F,1,38,90990,1,0,Own,70046,2023-12-10,Sunday,Highway,3,1,96,Online,1,10,Compact,69042,Black,41389,13963,500,962,87,5,N
CLM2255,47,F,0,17,148826,0,1,Own,29693,2022-10-30,Sunday,Parking Lot,3,0,29,Broker,0,12,Medium,15760,Blue,12584,2693,1500,1203,8,10,N
CLM2256,35,F,0,92,80369,0,0,Rent,44143,2023-07-24,Monday,Highway,0,0,31,Phone,0,4,Compact,68023,Black,26443,15168,1500,979,31,4,N
CLM2257,63,M,0,79,113304,0,1,Rent,75623,2022-08-05,Friday,Parking Lot,4,1,45,Phone,0,2,Compact,54314,White,36408,16820,500,2848,68,10,N
CLM2258,47,F,1,25,86753,1,0,Rent,45242,2022-11-13,Sunday,Parking Lot,4,1,12,Broker,1,0,Compact,25742,Red,18833,5312,2000,927,64,12,N
CLM2259,18,F,1,44,42769,0,1,Rent,77113,2022-04-05,Tuesday,Local,1,0,59,Phone,0,0,Medium,50874,White,12663,4400,2000,1648,33,6,N
CLM2260,34,M,1,90,36119,0,0,Rent,40569,2023-06-02,Friday,Local,4,1,39,Phone,0,13,Medium,27340,Silver,11187,2185,1000,503,50,9,Y
CLM2261,82,F,1,28,58250,0,0,Own,26076,2022-01-17,Monday,Local,3,0,50,Phone,1,0,Large,32106,Red,15309,1635,500,1193,18,1,N
CLM2262,50,F,1,88,31352,1,1,Own,62196,2023-02-15,Wednesday,Local,0,1,84,Phone,0,10,Large,8312,Silver,46833,24289,1500,2188,84,8,N
CLM2263,32,F,0,29,132908,0,0,Own,47489,2022-09-09,Friday,Highway,3,1,13,Phone,0,1,Compact,52553,White,30473,16678,1000,2060,54,11,N
CLM2264,48,M,0,79,65020,1,0,Rent,39236,2023-01-03,Tuesday,Local,2,0,37,Phone,0,9,Large,40271,Silver,8855,926,1000,2118,94,8,N
CLM2265,75,M,1,29,103459,1,0,Own,90562,2022-08-25,Thursday,Highway,1,0,46,Online,0,13,Medium,60304,Black,37892,21654,1500,1160,64,7,N
CLM2266,76,F,1,100,76437,0,0,Own,70342,2022-12-22,Thursday,Highway,5,0,30,Broker,0,0,Large,63070,Black,43427,16486,500,1309,23,10,N
CLM2267,20,F,1,61,149483,0,0,Own,91122,2022-03-20,Sunday,Highway,0,0,31,Phone,0,6,Large,53850,Blue,2094,346,500,557,40,4,Y
CLM2268,68,M,1,58,28046,0,0,Own,14934,2022-06-14,Tuesday,Local,2,0,73,Broker,0,8,Medium,58046,Silver,46562,8387,1500,2715,99,1,N
CLM2269,36,F,0,44,103652,1,0,Own,48108,2022-01-10,Monday,Parking Lot,2,0,12,Broker,0,12,Compact,59020,Red,18913,4322,1000,1651,59,12,N
CLM2270,32,M,1,78,108704,1,1,Rent,54789,2022-02-07,Monday,Parking Lot,2,1,52,Online,1,3,Medium,68103,Blue,9103,5238,1500,1455,44,5,N
CLM2271,25,F,1,6,142217,1,0,Rent,25029,2022-04-22,Friday,Highway,3,0,16,Broker,0,5,Medium,56464,Silver,22961,2500,1500,1281,26,12,N
CLM2272,42,M,1,81,97219,1,1,Rent,15839,2023-02-21,Tuesday,Local,2,0,86,Phone,1,10,Compact,61249,White,45735,13403,1000,2524,44,12,N
CLM2273,46,F,0,94,104347,1,0,Rent,81257,2022-08-20,Saturday,Local,2,0,1,Broker,0,8,Compact,54554,Red,23951,2969,1500,564,62,10,Y
CLM2274,66,F,1,100,31240,1,1,Rent,75092,2023-01-23,Monday,Highway,0,1,52,Broker,1,4,Compact,19388,Black,48727,10062,1000,1161,11,1,N
CLM2275,27,M,1,97,21460,1,0,Rent,57646,2022-10-20,Thursday,Local,3,1,27,Online,1,14,Compact,13463,Blue,14336,1936,1500,1305,41,6,N
CLM2276,57,F,1,65,82552,0,1,Own,45939,2022-05-24,Tuesday,Local,0,1,81,Broker,1,12,Medium,31170,Black,7372,1764,500,2304,30,4,N
CLM2277,30,M,0,33,77926,1,0,Own,80599,2023-07-16,Sunday,Parking Lot,3,0,79,Online,1,10,Compact,7866,Red,42504,20977,2000,1232,72,0,N
CLM2278,36,F,1,86,73544,1,1,Rent,55097,2023-09-24,Sunday,Local,2,0,32,Online,0,3,Large,28641,Red,38479,15093,2000,659,33,9,N
CLM2279,68,M,0,7,129658,0,1,Rent,52692,2023-08-04,Friday,Parking Lot,1,1,91,Online,1,2,Compact,42242,Black,10941,5280,1000,1463,18,8,N
CLM2280,78,M,1,79,130078,1,1,Own,52078,2022-08-04,Thursday,Highway,4,0,47,Phone,0,7,Compact,45478,Black,27401,12206,2000,1658,83,6,Y
CLM2281,18,M,1,78,33570,0,1,Rent,67268,2023-08-27,Sunday,Highway,5,0,50,Broker,0,14,Compact,31723,Silver,4572,2427,2000,2557,8,11,N
CLM2282,76,M,0,68,134650,1,0,Rent,61761,2023-02-11,Saturday,Highway,1,0,96,Online,1,13,Large,12806,Blue,1757,1011,1500,2624,76,2,N
CLM2283,18,F,1,39,138056,1,1,Own,13497,2023-10-11,Wednesday,Parking Lot,5,1,10,Online,0,6,Compact,26017,White,2821,1256,2000,2137,69,4,N
CLM2284,55,F,1,29,60857,1,1,Rent,61772,2022-10-06,Thursday,Parking Lot,5,1,29,Broker,1,2,Large,11107,White,26760,9224,1000,1350,42,13,Y
CLM2285,18,M,0,74,67547,0,1,Own,22100,2022-10-29,Saturday,Highway,1,1,33,Phone,1,4,Large,55840,Blue,20369,3593,1500,1961,73,13,Y
CLM2286,21,F,0,39,98867,0,0,Rent,89472,2023-06-19,Monday,Parking Lot,4,0,61,Phone,0,14,Large,8576,Red,41868,11102,2000,2132,33,6,Y
CLM2287,22,M,1,16,52532,1,0,Rent,38688,2023-07-16,Sunday,Local,5,0,49,Phone,0,11,Large,64004,Red,3438,1642,2000,1710,88,10,Y
CLM2288,81,M,1,66,77013,1,0,Rent,61039,2023-11-11,Saturday,Highway,4,0,43,Phone,0,14,Medium,72713,Silver,41910,23707,2000,1317,81,3,N
CLM2289,37,M,0,84,78001,0,0,Own,68397,2023-07-31,Monday,Highway,2,1,93,Phone,0,9,Medium,45955,Black,14029,6648,500,2948,97,4,N
CLM2290,67,M,1,41,138251,0,0,Own,38205,2023-11-22,Wednesday,Local,2,1,11,Online,1,12,Medium,43664,Blue,33333,9498,500,2805,68,11,N
CLM2291,20,M,0,69,81829,1,1,Own,48230,2023-01-22,Sunday,Highway,1,0,42,Broker,0,2,Compact,33820,Black,41315,14171,2000,2827,54,5,N
CLM2292,62,F,0,75,130780,1,1,Own,55706,2022-03-02,Wednesday,Parking Lot,5,1,65,Broker,0,0,Large,60710,Blue,6614,1102,1500,986,90,8,Y
CLM2293,54,M,0,5,39861,1,0,Rent,71717,2022-07-25,Monday,Highway,5,1,16,Phone,0,7,Medium,61172,Red,26437,7534,2000,1105,80,5,N
CLM2294,23,F,1,69,102897,1,1,Rent,70805,2023-09-05,Tuesday,Highway,2,1,40,Online,1,10,Compact,50775,Black,49554,12114,2000,973,56,8,N
CLM2295,74,M,0,52,69047,0,0,Own,55955,2022-03-14,Monday,Parking Lot,2,0,14,Broker,0,2,Large,44265,Black,47313,20481,1000,2919,56,4,N
CLM2296,34,M,1,19,133744,1,1,Own,96450,2022-02-12,Saturday,Parking Lot,0,1,9,Phone,1,4,Compact,70604,Blue,11295,5501,1500,919,31,6,N
CLM2297,32,M,1,17,95852,0,1,Own,65256,2023-04-23,Sunday,Local,4,0,55,Phone,0,6,Compact,67771,White,8466,4990,1500,1114,7,3,N
CLM2298,56,F,0,37,71052,1,1,Rent,32064,2023-08-31,Thursday,Parking Lot,2,1,48,Phone,0,9,Large,56481,Red,12811,6490,1500,1310,99,11,Y
CLM2299,62,M,0,46,57463,0,1,Rent,58990,2023-06-13,Tuesday,Highway,3,1,21,Phone,0,6,Compact,77843,Black,30251,7055,1000,1190,13,8,Y
CLM2300,45,F,1,45,148658,0,0,Rent,15037,2022-04-21,Thursday,Highway,2,0,2,Online,1,2,Medium,7451,Silver,1024,541,1500,560,55,2,N
CLM2301,56,F,0,58,66162,0,1,Own,52690,2023-06-30,Friday,Highway,1,0,40,Phone,1,5,Medium,48237,Red,41218,15985,1000,1810,27,4,N
CLM2302,26,F,0,84,111049,1,1,Rent,55987,2022-09-23,Friday,Highway,2,1,39,Phone,0,5,Large,45428,Blue,2702,1359,500,1154,76,5,N
CLM2303,52,F,1,73,82150,1,0,Rent,54227,2023-08-12,Saturday,Parking Lot,2,0,61,Phone,1,6,Large,25760,White,2963,440,1000,1581,25,12,N
CLM2304,57,F,1,77,144403,1,0,Own,27221,2022-09-09,Friday,Highway,1,0,65,Phone,0,7,Large,71968,White,24238,3772,2000,739,11,9,N
CLM2305,65,M,0,88,82714,1,1,Own,98794,2023-08-12,Saturday,Parking Lot,2,1,16,Online,0,9,Large,75779,Blue,17533,8507,1000,2303,71,0,N
CLM2306,31,F,0,65,93002,0,1,Rent,90631,2022-10-24,Monday,Highway,0,0,67,Broker,1,3,Compact,43002,Silver,45838,20382,1000,981,98,7,N
CLM2307,30,F,0,72,130728,0,0,Rent,11982,2023-09-03,Sunday,Highway,5,1,46,Online,1,6,Large,59681,Black,35527,16979,2000,1341,65,4,N
CLM2308,67,M,0,59,142164,1,0,Rent,34154,2022-04-25,Monday,Local,5,0,56,Broker,0,5,Compact,73225,White,3988,2179,1000,1321,74,6,Y
CLM2309,26,M,1,74,69711,0,0,Rent,56097,2023-04-23,Sunday,Local,2,0,61,Online,1,3,Medium,43418,White,21553,3015,2000,2663,46,4,N
CLM2310,53,F,0,72,132626,1,0,Rent,52205,2022-05-06,Friday,Highway,0,1,47,Broker,1,12,Medium,21375,White,3711,921,500,1490,91,1,N
CLM2311,18,M,0,80,104418,0,1,Own,12565,2023-11-26,Sunday,Parking Lot,5,0,32,Phone,1,3,Compact,38799,Silver,2241,1230,2000,2403,20,6,Y
CLM2312,73,F,0,98,43267,1,0,Own,87911,2022-01-10,Monday,Highway,3,1,49,Online,0,1,Medium,5163,Black,37078,19378,2000,1858,18,6,N
CLM2313,49,F,1,44,51058,1,1,Own,67255,2022-09-05,Monday,Highway,0,0,34,Phone,0,4,Compact,31379,Blue,3251,1749,1500,2093,83,8,N
CLM2314,53,M,1,55,102990,1,1,Own,14600,2022-04-25,Monday,Local,2,1,94,Broker,0,11,Compact,12670,Blue,22151,11904,500,595,38,13,N
CLM2315,83,M,1,52,41258,1,1,Own,72355,2023-07-03,Monday,Parking Lot,0,0,48,Online,1,2,Compact,14895,Silver,7406,1505,2000,2333,88,8,N
CLM2316,66,F,0,31,97608,0,0,Rent,37431,2022-11-03,Thursday,Parking Lot,3,0,31,Online,1,6,Large,47747,Black,11438,5499,1500,2656,35,11,N
CLM2317,69,F,1,40,105571,0,1,Own,38491,2023-12-22,Friday,Local,0,1,61,Online,1,0,Large,52361,White,23149,4716,500,1854,43,1,N
CLM2318,56,F,1,29,53005,0,0,Own,75471,2023-07-07,Friday,Parking Lot,3,0,28,Phone,0,6,Compact,41308,Silver,10327,4823,1500,728,22,2,Y
CLM2319,32,F,0,78,93065,0,0,Own,30653,2023-08-25,Friday,Highway,4,0,86,Phone,1,12,Medium,74483,Blue,8899,2423,500,2201,12,7,Y
CLM2320,83,F,1,55,69574,0,1,Own,74934,2023-01-06,Friday,Local,5,1,29,Broker,1,8,Large,13945,White,30418,13984,1000,2066,25,3,N
CLM2321,30,M,0,64,133023,0,0,Rent,92089,2022-11-19,Saturday,Highway,1,1,55,Phone,1,6,Medium,41114,White,5013,861,1500,676,21,0,N
CLM2322,40,M,0,48,111614,0,1,Own,12315,2023-08-20,Sunday,Highway,3,0,65,Online,0,4,Large,23312,Black,22395,10529,1000,2416,63,5,N
CLM2323,47,M,0,83,126458,1,0,Rent,67103,2023-12-26,Tuesday,Parking Lot,4,0,28,Phone,0,14,Compact,77554,Red,11621,2410,1000,1942,88,9,N
CLM2324,77,F,0,59,45346,1,1,Own,81980,2022-11-02,Wednesday,Local,1,1,14,Online,1,4,Large,10972,Black,49063,18656,500,1509,52,6,N
CLM2325,58,F,1,58,72320,1,0,Own,41000,2022-04-20,Wednesday,Local,4,0,39,Online,1,4,Medium,61165,Black,39241,5334,1000,1916,69,4,N
CLM2326,36,M,0,31,104451,0,0,Own,47487,2023-10-18,Wednesday,Highway,1,0,55,Online,0,4,Medium,16394,Red,7622,887,1000,507,65,13,N
CLM2327,25,M,1,20,43440,0,0,Own,87166,2023-05-04,Thursday,Parking Lot,0,0,10,Online,0,5,Large,52656,White,7589,1636,1500,2743,92,0,Y
CLM2328,57,M,1,6,76831,0,0,Own,61827,2023-10-24,Tuesday,Local,5,1,36,Phone,1,11,Medium,27282,Blue,42003,8582,1500,680,77,5,N
CLM2329,84,F,0,14,103035,0,0,Rent,28165,2023-10-13,Friday,Local,4,0,84,Online,0,6,Large,35480,Red,33191,16165,1500,948,34,8,Y
CLM2330,54,F,0,31,72648,1,0,Rent,23740,2023-04-30,Sunday,Local,5,0,6,Broker,0,13,Medium,35255,Red,37094,11436,1500,1219,46,10,N
CLM2331,41,M,1,68,64035,0,1,Own,37937,2022-04-19,Tuesday,Local,0,1,62,Broker,1,11,Compact,41907,Red,16221,6095,500,1482,6,7,Y
CLM2332,75,F,1,65,75517,1,0,Rent,58865,2022-07-29,Friday,Highway,3,1,34,Phone,1,6,Large,34160,Black,30272,9255,2000,1377,80,11,N
CLM2333,46,M,1,39,101646,0,0,Own,55311,2022-05-30,Monday,Parking Lot,0,1,12,Phone,0,10,Medium,44313,Blue,3321,1132,1000,638,86,3,N
CLM2334,31,M,1,58,79228,1,1,Own,13205,2022-04-24,Sunday,Local,0,1,3,Online,1,10,Compact,16628,White,39119,19933,500,2127,11,2,N
CLM2335,76,M,1,22,100192,1,0,Own,60333,2022-04-09,Saturday,Parking Lot,0,1,83,Online,0,8,Compact,47974,White,20856,10093,1500,563,48,6,N
CLM2336,72,F,1,8,127767,0,1,Own,77951,2023-09-10,Sunday,Highway,5,0,74,Online,1,1,Medium,45955,Red,7643,2106,1500,2958,12,12,N
CLM2337,79,F,0,30,26306,1,1,Own,37678,2022-11-29,Tuesday,Local,3,1,60,Online,0,1,Compact,53544,Silver,33711,8979,500,2412,59,7,N
CLM2338,49,F,1,39,141691,1,0,Rent,19934,2022-08-03,Wednesday,Local,4,0,84,Phone,0,5,Medium,48558,White,14846,4520,500,1118,92,13,N
CLM2339,75,M,0,64,33601,1,0,Own,11135,2022-08-02,Tuesday,Local,1,1,71,Online,0,4,Compact,41870,Blue,49985,21009,2000,2833,31,4,N
CLM2340,39,M,0,65,104982,0,0,Rent,55483,2022-10-20,Thursday,Highway,5,0,15,Phone,0,10,Medium,24923,Red,11558,2410,500,1695,90,8,N
CLM2341,61,F,1,21,95756,0,0,Rent,93574,2023-03-30,Thursday,Highway,1,0,73,Broker,1,10,Medium,59176,Blue,42733,22611,1000,821,18,9,N
CLM2342,82,M,1,81,93644,1,0,Own,58302,2023-12-07,Thursday,Local,3,0,35,Phone,1,0,Compact,6238,White,16321,1974,1000,1598,88,9,N
CLM2343,40,F,0,44,75701,1,1,Rent,54859,2022-08-16,Tuesday,Local,2,0,55,Broker,0,1,Medium,62254,Blue,38554,6897,500,2609,71,11,N
CLM2344,22,F,0,73,107629,0,0,Own,45171,2022-03-12,Saturday,Parking Lot,1,0,45,Online,0,7,Compact,50643,Black,3121,1223,1000,2108,94,4,N
CLM2345,74,M,1,63,101427,1,0,Rent,25600,2023-12-16,Saturday,Highway,1,0,43,Broker,0,2,Medium,79181,Black,42578,5377,1500,1278,72,12,N
CLM2346,63,F,1,82,108095,0,0,Own,36570,2022-04-08,Friday,Local,4,1,62,Broker,0,12,Large,63415,White,3031,840,1000,1795,25,4,N
CLM2347,69,F,0,47,98488,0,0,Own,12977,2023-08-29,Tuesday,Highway,1,0,33,Phone,0,4,Large,25764,Black,41385,7263,1000,1146,69,7,N
CLM2348,35,F,1,83,144080,1,0,Own,63096,2022-10-04,Tuesday,Local,1,1,3,Broker,1,11,Large,45058,Silver,49263,27598,1500,1649,55,2,N
CLM2349,57,M,0,52,129704,0,1,Rent,31661,2022-02-25,Friday,Local,0,1,43,Broker,0,10,Medium,11030,Black,25515,12398,500,2161,61,9,N
CLM2350,40,M,0,78,133838,1,1,Own,13728,2023-03-17,Friday,Highway,5,0,53,Online,0,10,Compact,5947,Black,13565,7638,500,1434,99,12,N
CLM2351,83,M,0,53,93318,0,1,Own,78196,2023-10-16,Monday,Local,0,1,73,Phone,0,14,Compact,75854,White,27605,16259,2000,2037,17,10,N
CLM2352,20,F,0,38,89216,0,0,Own,40312,2022-01-24,Monday,Parking Lot,2,0,1,Online,1,0,Compact,67293,Red,49588,18301,500,2097,43,4,N
CLM2353,26,F,1,78,26331,0,1,Rent,97102,2022-10-06,Thursday,Highway,5,0,42,Broker,0,6,Medium,64592,White,34926,10309,500,2578,69,5,N
CLM2354,76,M,1,29,62129,0,0,Own,71321,2022-09-20,Tuesday,Parking Lot,4,0,95,Phone,0,12,Large,31709,Blue,42999,18828,1500,617,14,10,Y
CLM2355,51,M,0,61,43655,0,1,Rent,87990,2022-10-27,Thursday,Local,3,0,39,Online,1,1,Large,54151,Silver,3203,1118,1000,1644,60,11,Y
CLM2356,71,M,0,50,86723,1,1,Rent,78669,2022-12-06,Tuesday,Parking Lot,1,0,55,Broker,0,7,Large,77264,Blue,34744,11326,500,1013,53,6,N
CLM2357,37,F,1,95,111549,1,0,Rent,59738,2022-12-17,Saturday,Local,1,0,66,Broker,0,10,Compact,51529,Silver,38359,20841,1000,2370,17,3,N
CLM2358,22,F,1,99,84736,1,0,Rent,40268,2022-01-16,Sunday,Parking Lot,4,1,66,Online,0,10,Large,35138,Red,7446,994,500,1644,64,1,N
CLM2359,39,M,1,55,75812,0,1,Own,51616,2023-08-13,Sunday,Local,0,1,91,Online,0,14,Large,69162,Silver,45711,17723,1000,2600,93,9,N
CLM2360,66,F,0,72,22205,0,1,Own,63266,2022-02-24,Thursday,Local,3,0,86,Broker,1,7,Medium,26200,Blue,8188,1843,2000,2063,39,0,N
CLM2361,46,F,0,21,82995,0,0,Own,46681,2023-01-31,Tuesday,Highway,0,1,24,Broker,0,8,Large,41343,Silver,19254,2748,500,659,76,2,N
CLM2362,49,M,1,10,135021,1,0,Rent,99527,2022-12-18,Sunday,Local,2,0,29,Online,0,11,Large,21321,Black,11769,4626,500,2905,12,11,Y
CLM2363,18,F,1,44,65366,0,0,Own,91583,2023-02-21,Tuesday,Highway,3,1,29,Online,1,4,Medium,51579,Black,46913,17449,1500,2874,29,6,N
CLM2364,32,F,1,98,69460,0,0,Own,80975,2022-07-31,Sunday,Local,4,0,56,Phone,1,12,Compact,76019,White,1245,689,1500,2328,7,7,Y
CLM2365,38,F,0,62,57869,1,0,Rent,24537,2022-08-02,Tuesday,Local,5,1,93,Broker,1,11,Large,41821,Silver,24196,8499,500,641,78,1,N
CLM2366,84,M,1,31,27313,0,1,Rent,40773,2022-12-22,Thursday,Parking Lot,4,0,52,Phone,0,2,Medium,47294,White,14582,8400,500,2659,16,5,N
CLM2367,50,F,1,82,108260,1,1,Rent,61581,2023-08-04,Friday,Local,1,0,38,Broker,0,12,Large,18803,Black,7307,871,1000,1544,63,4,N
CLM2368,70,F,1,96,30834,0,1,Own,30325,2023-04-05,Wednesday,Parking Lot,5,1,49,Broker,1,11,Medium,61971,White,8506,1291,1500,668,69,4,N
CLM2369,84,M,0,34,49098,0,0,Rent,71561,2022-05-29,Sunday,Highway,3,1,64,Online,1,6,Medium,54262,White,49784,10168,2000,563,90,11,N
CLM2370,30,M,0,14,92613,0,0,Own,88062,2022-07-09,Saturday,Parking Lot,5,1,20,Online,1,5,Medium,30757,White,16299,7830,500,575,73,10,N
CLM2371,24,M,0,73,69376,0,0,Rent,78056,2023-10-05,Thursday,Highway,3,0,42,Phone,1,0,Compact,40885,White,31720,15198,2000,790,74,11,N
CLM2372,41,M,0,29,26421,0,1,Rent,62204,2022-01-16,Sunday,Local,4,0,99,Phone,1,3,Medium,17202,Blue,36414,7634,500,1590,91,2,N
CLM2373,82,M,0,70,80848,0,0,Own,93488,2022-04-25,Monday,Parking Lot,2,0,35,Phone,1,2,Compact,34381,Blue,46435,6090,1000,2388,24,10,N
CLM2374,40,M,0,34,70216,1,1,Rent,46589,2023-07-22,Saturday,Parking Lot,4,1,30,Phone,1,0,Medium,32281,White,23481,3521,2000,1204,42,13,N
CLM2375,27,M,0,70,129832,1,1,Rent,42324,2023-03-21,Tuesday,Highway,2,0,98,Broker,1,10,Medium,55790,White,16584,8352,500,763,49,7,Y
CLM2376,36,F,0,3,44886,1,0,Own,18418,2022-09-30,Friday,Local,1,1,60,Phone,0,2,Medium,23722,Black,22972,3053,2000,2101,1,6,N
CLM2377,23,M,0,56,39299,0,0,Own,66050,2022-09-09,Friday,Highway,4,0,50,Phone,1,13,Large,34346,Silver,48971,9117,2000,2615,16,2,N
CLM2378,19,M,0,2,61401,1,0,Rent,83728,2022-12-24,Saturday,Highway,2,1,6,Online,0,7,Large,14412,White,16963,2544,1500,1517,32,12,N
CLM2379,66,M,1,34,26624,1,1,Rent,39126,2022-07-15,Friday,Parking Lot,3,0,86,Online,0,4,Compact,51815,Black,38419,4379,2000,938,10,13,Y
