claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
CLM2160,39,F,0,28,95885.0,0,1,Own,56350,2023-01-15,Sunday,Local,3,0,85,Online,1,11,Medium,44913.0,Black,39629.0,15056.0,1000,533.0,73,13,Y
CLM2161,75,F,1,93,29586.0,1,0,Own,61986,2023-06-12,Monday,Local,2,1,7,Online,0,0,Medium,52177.0,White,29925.0,5100.0,500,549.0,3,7,Y
CLM2162,45,M,0,47,90207.0,0,0,Rent,34133,2022-10-30,Sunday,Highway,5,1,6,Phone,0,9,Medium,70950.0,Black,48861.0,7639.0,1000,1062.0,29,0,N
CLM2163,42,F,0,62,107592.0,1,1,Rent,95483,2022-08-28,Sunday,Local,0,1,56,Online,0,14,Large,51978.0,Silver,26282.0,4216.0,500,1156.0,60,9,N
CLM2164,41,M,0,100,80886.0,0,1,Own,80559,2022-04-15,Friday,Parking Lot,2,1,65,Broker,1,11,Medium,28636.0,Silver,18314.0,2595.0,1000,2446.0,88,6,N
CLM2165,50,M,0,59,60880.0,1,0,Own,62077,2023-07-08,Saturday,Highway,5,1,71,Phone,1,7,Large,70197.0,Black,40878.0,7677.0,500,1396.0,79,8,Y
CLM2166,69,F,1,36,139414.0,0,1,Own,61524,2022-08-16,Tuesday,Local,0,1,52,Phone,0,3,Large,17941.0,White,16993.0,7369.0,1000,2907.0,1,12,N
CLM2167,54,M,1,94,127076.0,1,0,Own,19012,2022-08-12,Friday,Parking Lot,3,0,51,Online,1,7,Large,30099.0,White,36891.0,20940.0,1500,2618.0,17,10,N
CLM2168,39,F,0,39,123733.0,1,0,Rent,25210,2023-04-22,Saturday,Local,1,0,49,Online,1,5,Medium,68721.0,White,30508.0,12418.0,2000,1224.0,90,5,N
CLM2169,37,F,0,24,49379.0,0,0,Rent,47780,2022-01-21,Friday,Local,0,1,14,Phone,1,0,Compact,5050.0,Silver,7590.0,4493.0,2000,1094.0,50,11,N
CLM2170,66,M,1,7,58516.0,0,0,Own,97157,2023-03-29,Wednesday,Parking Lot,0,0,76,Phone,1,2,Compact,31240.0,Red,46452.0,15818.0,2000,1895.0,3,9,N
CLM2171,34,F,0,46,105965.0,1,1,Rent,41415,2022-08-03,Wednesday,Local,2,1,87,Phone,1,12,Compact,63650.0,Silver,10332.0,2517.0,1500,613.0,87,3,N
CLM2172,54,M,1,68,87875.0,1,1,Own,91782,2022-09-18,Sunday,Local,5,0,78,Online,1,3,Medium,18317.0,White,17762.0,5453.0,500,2771.0,23,0,Y
CLM2173,61,M,0,42,91054.0,0,0,Own,95163,2023-11-29,Wednesday,Local,5,0,49,Broker,0,3,Compact,43469.0,White,31403.0,4879.0,500,1674.0,44,12,Y
CLM2174,61,M,1,53,44642.0,0,0,Rent,89003,2022-07-25,Monday,Parking Lot,1,1,26,Online,0,2,Medium,10691.0,White,39909.0,21032.0,500,1990.0,73,3,N
CLM2175,65,M,0,73,102032.0,0,0,Own,51716,2022-06-08,Wednesday,Parking Lot,1,0,11,Broker,1,13,Medium,50038.0,Black,35310.0,19011.0,1000,758.0,63,5,N
CLM2176,32,M,0,72,47050.0,1,1,Own,84586,2023-05-18,Thursday,Local,1,0,21,Online,1,12,Medium,24575.0,Black,41244.0,20232.0,2000,2891.0,8,4,N
CLM2177,38,F,0,4,120382.0,1,0,Own,63494,2023-02-15,Wednesday,Highway,5,0,26,Broker,1,8,Compact,35041.0,Blue,11715.0,6785.0,1000,786.0,65,3,N
CLM2178,32,M,0,35,135185.0,0,0,Rent,66143,2023-05-31,Wednesday,Highway,1,0,88,Phone,1,14,Medium,27555.0,Red,11952.0,1876.0,1500,1650.0,74,8,N
CLM2179,79,M,1,20,29808.0,1,1,Own,62330,2023-04-03,Monday,Parking Lot,1,0,54,Online,1,11,Large,13933.0,Black,3671.0,1055.0,500,2791.0,50,0,N
CLM2180,69,M,0,11,35380.0,1,1,Own,28212,2023-06-11,Sunday,Parking Lot,5,1,78,Broker,1,9,Compact,56319.0,White,47728.0,25388.0,1500,2936.0,25,7,N
CLM2181,81,F,0,73,147957.0,1,1,Rent,43971,2023-01-03,Tuesday,Local,3,1,8,Phone,1,9,Large,65616.0,Red,46885.0,10406.0,1500,1049.0,6,12,N
CLM2182,22,M,0,79,108116.0,0,0,Rent,48973,2022-01-23,Sunday,Local,3,1,51,Phone,1,13,Large,71194.0,Red,48150.0,20030.0,2000,1547.0,17,8,N
CLM2183,45,F,0,51,96794.0,0,1,Rent,85675,2022-12-08,Thursday,Highway,2,0,4,Phone,1,5,Medium,59699.0,Black,30097.0,10988.0,2000,985.0,92,8,N
CLM2184,42,F,0,45,117294.0,1,0,Own,53755,2022-02-20,Sunday,Parking Lot,4,0,33,Broker,0,11,Compact,51668.0,Red,48738.0,19576.0,2000,1593.0,96,4,N
CLM2185,24,M,1,91,46190.0,1,0,Own,20928,2022-10-25,Tuesday,Local,3,1,78,Broker,1,4,Medium,53743.0,Silver,47607.0,24370.0,1000,903.0,46,1,N
CLM2186,80,M,1,4,137677.0,1,1,Rent,39692,2023-05-02,Tuesday,Highway,0,1,0,Online,0,8,Large,29085.0,White,23925.0,3936.0,500,2504.0,45,5,N
CLM2187,38,F,1,5,71330.0,1,0,Own,59949,2023-12-24,Sunday,Parking Lot,3,1,86,Broker,1,5,Large,63618.0,White,13775.0,7236.0,1500,2457.0,23,3,N
CLM2188,74,M,1,80,149203.0,1,1,Own,47538,2023-12-15,Friday,Parking Lot,5,0,90,Online,1,5,Large,76778.0,Silver,29704.0,8666.0,1000,533.0,19,7,Y
CLM2189,53,F,1,78,75097.0,0,0,Rent,13487,2022-05-17,Tuesday,Local,1,1,66,Broker,0,3,Large,34075.0,Black,43185.0,8505.0,1500,2993.0,58,5,N
CLM2190,65,F,1,9,86504.0,1,1,Own,85918,2022-02-01,Tuesday,Highway,4,1,66,Online,0,3,Medium,48560.0,Blue,28256.0,13613.0,1000,1242.0,48,5,N
CLM2191,81,M,1,38,144925.0,1,0,Rent,43822,2022-11-26,Saturday,Parking Lot,1,0,19,Phone,0,1,Medium,17938.0,Silver,6717.0,2124.0,500,1605.0,64,9,Y
CLM2192,82,F,1,56,32873.0,1,0,Rent,92048,2022-09-13,Tuesday,Local,5,0,8,Phone,0,14,Large,78158.0,White,41848.0,19936.0,2000,2693.0,63,0,N
CLM2193,69,M,0,10,105823.0,0,1,Rent,61431,2023-08-11,Friday,Parking Lot,0,1,14,Online,0,8,Large,30041.0,Silver,32653.0,19286.0,2000,2472.0,26,12,N
CLM2194,84,F,0,55,32693.0,0,0,Rent,19241,2022-03-24,Thursday,Parking Lot,3,0,59,Online,0,6,Medium,6658.0,Blue,29963.0,11646.0,1500,2317.0,63,12,Y
CLM2195,38,M,1,19,89902.0,1,0,Rent,87994,2023-02-19,Sunday,Local,3,0,7,Broker,1,12,Compact,44316.0,White,4024.0,1467.0,2000,1764.0,88,9,N
CLM2196,48,M,1,48,75329.0,1,0,Rent,19217,2022-12-28,Wednesday,Parking Lot,2,1,93,Online,0,7,Medium,55822.0,Red,14003.0,2739.0,1500,847.0,15,13,Y
CLM2197,31,M,1,4,107601.0,1,1,Own,86380,2023-02-11,Saturday,Parking Lot,3,1,77,Phone,0,13,Medium,34715.0,Black,40116.0,21311.0,1500,854.0,45,12,N
CLM2198,62,M,0,41,30607.0,0,1,Rent,92455,2023-08-03,Thursday,Local,1,0,65,Phone,1,3,Medium,22333.0,White,12700.0,6186.0,2000,1043.0,61,9,N
CLM2199,52,F,1,52,104166.0,0,1,Own,98896,2023-06-10,Saturday,Parking Lot,4,1,2,Phone,0,13,Medium,75935.0,White,18839.0,8747.0,1000,2173.0,40,6,N
CLM2200,80,F,0,72,22985.0,0,0,Own,71794,2023-08-01,Tuesday,Highway,0,0,46,Online,0,0,Compact,64261.0,Silver,35022.0,6492.0,1500,1669.0,24,6,N
CLM2201,38,F,0,65,70393.0,1,1,Own,13143,2022-06-11,Saturday,Local,1,1,68,Online,0,14,Medium,33896.0,Red,38443.0,21870.0,2000,606.0,72,6,N
CLM2202,23,M,0,72,85391.0,0,1,Own,73411,2023-04-27,Thursday,Highway,1,1,86,Broker,0,0,Compact,46559.0,Blue,12075.0,3021.0,500,2564.0,95,5,N
CLM2203,23,M,0,7,116307.0,1,0,Own,46163,2023-03-17,Friday,Highway,5,0,55,Broker,0,7,Medium,13198.0,Silver,35354.0,5286.0,1500,1768.0,64,12,Y
CLM2204,75,F,1,32,146913.0,0,1,Rent,85355,2022-04-16,Saturday,Highway,4,1,17,Online,0,13,Compact,65022.0,Black,9906.0,5118.0,500,1008.0,24,8,N
CLM2205,73,M,0,55,43684.0,1,0,Rent,39858,2022-10-02,Sunday,Parking Lot,4,0,68,Online,1,11,Medium,30293.0,Black,25893.0,3183.0,2000,2276.0,40,9,N
CLM2206,22,M,0,94,21333.0,0,1,Rent,79205,2022-06-26,Sunday,Parking Lot,2,1,91,Online,1,5,Compact,32277.0,Black,2933.0,1521.0,1500,1340.0,38,11,N
CLM2207,82,F,0,26,59695.0,1,1,Rent,93187,2023-06-11,Sunday,Highway,1,1,80,Phone,0,2,Large,78410.0,Blue,17676.0,4917.0,2000,1904.0,38,0,N
CLM2208,36,M,0,53,29589.0,0,0,Rent,28077,2022-12-29,Thursday,Highway,5,0,12,Broker,1,3,Medium,19937.0,Black,10754.0,1990.0,1500,2588.0,48,11,Y
CLM2209,51,F,1,53,149832.0,0,0,Rent,43746,2023-06-02,Friday,Highway,1,0,14,Phone,0,0,Compact,16023.0,Black,30851.0,6770.0,1500,1533.0,10,1,N
CLM2210,45,M,1,25,47410.0,1,1,Rent,21447,2022-07-14,Thursday,Local,1,0,11,Phone,1,1,Medium,18907.0,Blue,22637.0,9090.0,1500,1309.0,66,13,Y
CLM2211,59,M,0,35,23239.0,0,0,Own,13415,2023-05-12,Friday,Parking Lot,0,0,28,Broker,1,3,Compact,23225.0,Silver,15923.0,9253.0,2000,956.0,61,2,Y
CLM2212,34,F,0,67,107399.0,0,0,Rent,15380,2022-05-03,Tuesday,Highway,5,0,15,Phone,1,0,Compact,77949.0,Silver,32578.0,11526.0,2000,2939.0,72,6,N
CLM2213,55,M,1,55,148075.0,0,0,Rent,46366,2023-05-18,Thursday,Highway,5,1,49,Phone,0,7,Compact,58619.0,White,45296.0,21442.0,2000,2854.0,72,1,N
CLM2214,48,M,0,4,69250.0,0,0,Own,80994,2022-09-23,Friday,Local,3,1,45,Phone,0,13,Medium,45285.0,Blue,2019.0,849.0,2000,2635.0,63,9,N
CLM2215,67,M,0,37,99483.0,0,0,Rent,70684,2023-09-25,Monday,Parking Lot,1,1,83,Broker,0,4,Large,25115.0,Red,34869.0,17471.0,2000,635.0,48,12,N
CLM2216,82,F,0,87,82881.0,0,0,Own,68609,2022-02-20,Sunday,Local,2,1,89,Online,1,13,Compact,15728.0,Silver,41316.0,22963.0,500,1834.0,80,9,Y
CLM2217,74,F,0,26,54103.0,0,1,Own,80949,2023-08-21,Monday,Parking Lot,0,0,60,Online,1,14,Medium,47805.0,Red,2987.0,1106.0,1000,2485.0,93,10,Y
CLM2218,21,M,1,66,23389.0,1,0,Rent,19458,2022-05-17,Tuesday,Local,0,1,44,Online,0,1,Large,69367.0,Silver,37527.0,16540.0,1000,1308.0,75,8,N
CLM2219,75,F,1,43,54082.0,1,0,Rent,70482,2022-09-08,Thursday,Local,0,1,98,Phone,1,1,Compact,77551.0,Red,45885.0,15126.0,2000,800.0,71,2,N
CLM2220,34,F,1,66,78348.0,0,1,Own,35052,2022-05-02,Monday,Local,4,1,55,Online,1,12,Large,65200.0,Blue,19089.0,4830.0,1000,729.0,40,8,N
CLM2221,61,M,1,59,123783.0,0,1,Own,53202,2022-09-26,Monday,Parking Lot,2,0,97,Broker,1,0,Compact,38741.0,Red,22661.0,7331.0,500,1070.0,53,3,Y
CLM2222,32,M,0,21,127268.0,0,1,Own,34198,2023-07-22,Saturday,Parking Lot,2,0,95,Online,1,1,Large,13036.0,White,41364.0,11502.0,1500,2549.0,84,3,N
CLM2223,41,F,1,49,72652.0,1,0,Rent,77446,2023-03-18,Saturday,Parking Lot,3,1,1,Online,0,14,Compact,31897.0,Red,48280.0,15881.0,1000,1026.0,17,6,N
CLM2224,44,M,0,38,23376.0,0,1,Own,40783,2022-10-17,Monday,Highway,1,1,63,Broker,1,9,Large,21713.0,Black,5858.0,1892.0,500,2990.0,13,3,N
CLM2225,59,M,0,92,122207.0,0,0,Rent,15364,2023-03-26,Sunday,Highway,1,0,94,Broker,0,6,Compact,42574.0,Silver,1869.0,704.0,2000,892.0,74,0,N
CLM2226,56,M,1,42,104873.0,1,1,Own,15131,2022-12-01,Thursday,Parking Lot,3,1,3,Phone,1,3,Large,21246.0,Black,18216.0,4249.0,1500,2028.0,98,0,N
CLM2227,61,F,1,52,146560.0,0,1,Own,10891,2023-04-14,Friday,Local,1,1,35,Phone,0,4,Large,9192.0,Red,17128.0,3473.0,2000,2840.0,2,8,N
CLM2228,58,M,1,52,59412.0,1,1,Own,14782,2023-12-17,Sunday,Local,4,0,65,Phone,0,10,Large,74690.0,Silver,36546.0,10670.0,500,2813.0,13,11,N
CLM2229,32,M,0,47,60376.0,0,1,Rent,95641,2023-02-10,Friday,Parking Lot,0,1,78,Broker,1,12,Compact,23055.0,Silver,34684.0,10770.0,1500,1633.0,97,12,N
CLM2230,39,F,0,31,106717.0,1,0,Own,61884,2023-07-01,Saturday,Parking Lot,1,0,41,Online,0,4,Medium,12101.0,Red,5743.0,3125.0,500,1857.0,15,9,N
CLM2231,61,M,1,33,70918.0,1,1,Own,18219,2023-02-27,Monday,Local,2,0,31,Online,1,12,Compact,41881.0,Red,14414.0,6522.0,1500,2779.0,20,0,N
CLM2232,52,M,0,70,33181.0,1,1,Rent,54898,2022-08-27,Saturday,Highway,5,0,20,Broker,0,14,Large,59679.0,Red,29688.0,6062.0,1000,1151.0,16,3,Y
CLM2233,63,M,1,76,126700.0,0,1,Own,32942,2023-05-23,Tuesday,Local,0,0,73,Broker,1,7,Medium,53192.0,Blue,29668.0,5789.0,2000,1605.0,6,1,N
CLM2234,65,M,1,84,76305.0,0,0,Own,37973,2023-08-13,Sunday,Highway,2,0,47,Online,0,0,Large,12645.0,Red,43238.0,10364.0,1500,902.0,64,2,N
CLM2235,67,F,0,64,84808.0,1,0,Rent,43539,2023-08-24,Thursday,Local,0,0,75,Phone,1,5,Medium,27097.0,Red,9167.0,2616.0,500,1651.0,67,1,N
CLM2236,49,M,0,67,39053.0,1,1,Rent,96298,2022-03-01,Tuesday,Local,5,0,38,Broker,0,11,Compact,31597.0,Black,12985.0,6847.0,500,590.0,45,3,N
CLM2237,44,M,0,99,54247.0,1,1,Rent,80162,2023-06-22,Thursday,Local,3,0,63,Online,0,3,Medium,5079.0,Red,32282.0,19327.0,500,2723.0,10,12,N
CLM2238,36,M,0,65,54171.0,0,0,Rent,61730,2022-11-28,Monday,Highway,5,1,12,Broker,1,8,Compact,42748.0,Blue,4878.0,943.0,500,2628.0,18,10,N
CLM2239,67,M,1,7,62801.0,0,1,Own,31199,2023-01-06,Friday,Local,0,0,56,Phone,0,13,Compact,54002.0,Red,24731.0,9676.0,2000,2122.0,1,2,N
CLM2240,19,F,0,57,114948.0,0,0,Rent,71072,2022-04-02,Saturday,Parking Lot,1,0,96,Broker,0,14,Medium,43549.0,Black,47390.0,8096.0,500,1839.0,83,11,Y
CLM2241,42,F,0,86,135149.0,0,0,Rent,21093,2022-04-27,Wednesday,Parking Lot,1,1,74,Broker,1,6,Large,10830.0,White,31608.0,6744.0,2000,2731.0,64,3,N
CLM2242,75,M,1,17,132306.0,1,0,Own,27970,2023-08-10,Thursday,Parking Lot,3,1,75,Phone,1,10,Medium,24266.0,Black,39017.0,22798.0,1000,1931.0,93,13,Y
CLM2243,19,F,1,66,134451.0,0,0,Rent,32184,2023-04-20,Thursday,Local,5,0,43,Phone,0,2,Large,40133.0,White,14195.0,7951.0,500,1354.0,65,8,Y
CLM2244,23,M,0,76,116738.0,1,1,Rent,75667,2022-04-03,Sunday,Local,2,1,9,Online,1,2,Large,63204.0,Blue,34061.0,13115.0,1500,2939.0,81,2,Y
CLM2245,32,F,1,32,50996.0,1,1,Own,73874,2023-01-17,Tuesday,Local,1,1,34,Broker,1,8,Large,27970.0,Blue,11895.0,2963.0,500,2278.0,59,1,N
CLM2246,29,F,1,34,135923.0,1,1,Own,76535,2023-11-20,Monday,Local,4,1,59,Broker,0,3,Large,31022.0,Silver,44130.0,23246.0,1000,2761.0,26,6,N
CLM2247,79,F,1,91,143479.0,1,1,Rent,23079,2022-02-09,Wednesday,Parking Lot,3,0,46,Online,0,7,Medium,17552.0,Silver,28394.0,3151.0,1000,1362.0,48,7,N
CLM2248,80,F,1,17,76521.0,0,1,Own,78458,2023-12-31,Sunday,Highway,4,1,4,Online,0,10,Compact,50724.0,Blue,29140.0,9844.0,1500,2270.0,84,1,Y
CLM2249,79,M,1,3,29963.0,1,0,Rent,60511,2022-01-19,Wednesday,Local,1,1,48,Online,1,13,Medium,21855.0,Silver,17411.0,2996.0,1000,957.0,49,12,N
CLM2250,46,F,0,61,145596.0,1,0,Rent,31305,2022-10-06,Thursday,Parking Lot,2,1,94,Broker,0,10,Compact,14734.0,Silver,7448.0,1416.0,2000,2871.0,78,9,N
CLM2251,76,F,1,45,55297.0,1,0,Rent,46680,2023-05-24,Wednesday,Highway,4,1,7,Online,1,4,Medium,39189.0,White,14510.0,1639.0,2000,2369.0,17,1,N
CLM2252,63,F,1,91,25305.0,1,0,Own,68860,2023-06-05,Monday,Highway,2,0,25,Phone,0,1,Compact,47642.0,White,34062.0,12130.0,1500,1144.0,50,6,N
CLM2253,46,M,1,73,64185.0,0,0,Rent,19678,2023-07-23,Sunday,Highway,0,0,27,Online,0,0,Compact,72917.0,White,17489.0,5881.0,1500,2194.0,70,13,Y
CLM2254,48,F,1,38,90990.0,1,0,Own,70046,2023-12-10,Sunday,Highway,3,1,96,Online,1,10,Compact,69042.0,Black,41389.0,13963.0,500,962.0,87,5,N
CLM2255,47,F,0,17,148826.0,0,1,Own,29693,2022-10-30,Sunday,Parking Lot,3,0,29,Broker,0,12,Medium,15760.0,Blue,12584.0,2693.0,1500,1203.0,8,10,N
CLM2256,35,F,0,92,80369.0,0,0,Rent,44143,2023-07-24,Monday,Highway,0,0,31,Phone,0,4,Compact,68023.0,Black,26443.0,15168.0,1500,979.0,31,4,N
CLM2257,63,M,0,79,113304.0,0,1,Rent,75623,2022-08-05,Friday,Parking Lot,4,1,45,Phone,0,2,Compact,54314.0,White,36408.0,16820.0,500,2848.0,68,10,N
CLM2258,47,F,1,25,86753.0,1,0,Rent,45242,2022-11-13,Sunday,Parking Lot,4,1,12,Broker,1,0,Compact,25742.0,Red,18833.0,5312.0,2000,927.0,64,12,N
CLM2259,18,F,1,44,42769.0,0,1,Rent,77113,2022-04-05,Tuesday,Local,1,0,59,Phone,0,0,Medium,50874.0,White,12663.0,4400.0,2000,1648.0,33,6,N
CLM2260,34,M,1,90,36119.0,0,0,Rent,40569,2023-06-02,Friday,Local,4,1,39,Phone,0,13,Medium,27340.0,Silver,11187.0,2185.0,1000,503.0,50,9,Y
CLM2261,82,F,1,28,58250.0,0,0,Own,26076,2022-01-17,Monday,Local,3,0,50,Phone,1,0,Large,32106.0,Red,15309.0,1635.0,500,1193.0,18,1,N
CLM2262,50,F,1,88,31352.0,1,1,Own,62196,2023-02-15,Wednesday,Local,0,1,84,Phone,0,10,Large,8312.0,Silver,46833.0,24289.0,1500,2188.0,84,8,N
CLM2263,32,F,0,29,132908.0,0,0,Own,47489,2022-09-09,Friday,Highway,3,1,13,Phone,0,1,Compact,52553.0,White,30473.0,16678.0,1000,2060.0,54,11,N
CLM2264,48,M,0,79,65020.0,1,0,Rent,39236,2023-01-03,Tuesday,Local,2,0,37,Phone,0,9,Large,40271.0,Silver,8855.0,926.0,1000,2118.0,94,8,N
CLM2265,75,M,1,29,103459.0,1,0,Own,90562,2022-08-25,Thursday,Highway,1,0,46,Online,0,13,Medium,60304.0,Black,37892.0,21654.0,1500,1160.0,64,7,N
CLM2266,76,F,1,100,76437.0,0,0,Own,70342,2022-12-22,Thursday,Highway,5,0,30,Broker,0,0,Large,63070.0,Black,43427.0,16486.0,500,1309.0,23,10,N
CLM2267,20,F,1,61,149483.0,0,0,Own,91122,2022-03-20,Sunday,Highway,0,0,31,Phone,0,6,Large,53850.0,Blue,2094.0,346.0,500,557.0,40,4,Y
CLM2268,68,M,1,58,28046.0,0,0,Own,14934,2022-06-14,Tuesday,Local,2,0,73,Broker,0,8,Medium,58046.0,Silver,46562.0,8387.0,1500,2715.0,99,1,N
CLM2269,36,F,0,44,103652.0,1,0,Own,48108,2022-01-10,Monday,Parking Lot,2,0,12,Broker,0,12,Compact,59020.0,Red,18913.0,4322.0,1000,1651.0,59,12,N
CLM2270,32,M,1,78,108704.0,1,1,Rent,54789,2022-02-07,Monday,Parking Lot,2,1,52,Online,1,3,Medium,68103.0,Blue,9103.0,5238.0,1500,1455.0,44,5,N
CLM2271,25,F,1,6,142217.0,1,0,Rent,25029,2022-04-22,Friday,Highway,3,0,16,Broker,0,5,Medium,56464.0,Silver,22961.0,2500.0,1500,1281.0,26,12,N
CLM2272,42,M,1,81,97219.0,1,1,Rent,15839,2023-02-21,Tuesday,Local,2,0,86,Phone,1,10,Compact,61249.0,White,45735.0,13403.0,1000,2524.0,44,12,N
CLM2273,46,F,0,94,104347.0,1,0,Rent,81257,2022-08-20,Saturday,Local,2,0,1,Broker,0,8,Compact,54554.0,Red,23951.0,2969.0,1500,564.0,62,10,Y
CLM2274,66,F,1,100,31240.0,1,1,Rent,75092,2023-01-23,Monday,Highway,0,1,52,Broker,1,4,Compact,19388.0,Black,48727.0,10062.0,1000,1161.0,11,1,N
CLM2275,27,M,1,97,21460.0,1,0,Rent,57646,2022-10-20,Thursday,Local,3,1,27,Online,1,14,Compact,13463.0,Blue,14336.0,1936.0,1500,1305.0,41,6,N
CLM2276,57,F,1,65,82552.0,0,1,Own,45939,2022-05-24,Tuesday,Local,0,1,81,Broker,1,12,Medium,31170.0,Black,7372.0,1764.0,500,2304.0,30,4,N
CLM2277,30,M,0,33,77926.0,1,0,Own,80599,2023-07-16,Sunday,Parking Lot,3,0,79,Online,1,10,Compact,7866.0,Red,42504.0,20977.0,2000,1232.0,72,0,N
CLM2278,36,F,1,86,73544.0,1,1,Rent,55097,2023-09-24,Sunday,Local,2,0,32,Online,0,3,Large,28641.0,Red,38479.0,15093.0,2000,659.0,33,9,N
CLM2279,68,M,0,7,129658.0,0,1,Rent,52692,2023-08-04,Friday,Parking Lot,1,1,91,Online,1,2,Compact,42242.0,Black,10941.0,5280.0,1000,1463.0,18,8,N
CLM2280,78,M,1,79,130078.0,1,1,Own,52078,2022-08-04,Thursday,Highway,4,0,47,Phone,0,7,Compact,45478.0,Black,27401.0,12206.0,2000,1658.0,83,6,Y
CLM2281,18,M,1,78,33570.0,0,1,Rent,67268,2023-08-27,Sunday,Highway,5,0,50,Broker,0,14,Compact,31723.0,Silver,4572.0,2427.0,2000,2557.0,8,11,N
CLM2282,76,M,0,68,134650.0,1,0,Rent,61761,2023-02-11,Saturday,Highway,1,0,96,Online,1,13,Large,12806.0,Blue,1757.0,1011.0,1500,2624.0,76,2,N
CLM2283,18,F,1,39,138056.0,1,1,Own,13497,2023-10-11,Wednesday,Parking Lot,5,1,10,Online,0,6,Compact,26017.0,White,2821.0,1256.0,2000,2137.0,69,4,N
CLM2284,55,F,1,29,60857.0,1,1,Rent,61772,2022-10-06,Thursday,Parking Lot,5,1,29,Broker,1,2,Large,11107.0,White,26760.0,9224.0,1000,1350.0,42,13,Y
CLM2285,18,M,0,74,67547.0,0,1,Own,22100,2022-10-29,Saturday,Highway,1,1,33,Phone,1,4,Large,55840.0,Blue,20369.0,3593.0,1500,1961.0,73,13,Y
CLM2286,21,F,0,39,98867.0,0,0,Rent,89472,2023-06-19,Monday,Parking Lot,4,0,61,Phone,0,14,Large,8576.0,Red,41868.0,11102.0,2000,2132.0,33,6,Y
CLM2287,22,M,1,16,52532.0,1,0,Rent,38688,2023-07-16,Sunday,Local,5,0,49,Phone,0,11,Large,64004.0,Red,3438.0,1642.0,2000,1710.0,88,10,Y
CLM2288,81,M,1,66,77013.0,1,0,Rent,61039,2023-11-11,Saturday,Highway,4,0,43,Phone,0,14,Medium,72713.0,Silver,41910.0,23707.0,2000,1317.0,81,3,N
CLM2289,37,M,0,84,78001.0,0,0,Own,68397,2023-07-31,Monday,Highway,2,1,93,Phone,0,9,Medium,45955.0,Black,14029.0,6648.0,500,2948.0,97,4,N
CLM2290,67,M,1,41,138251.0,0,0,Own,38205,2023-11-22,Wednesday,Local,2,1,11,Online,1,12,Medium,43664.0,Blue,33333.0,9498.0,500,2805.0,68,11,N
CLM2291,20,M,0,69,81829.0,1,1,Own,48230,2023-01-22,Sunday,Highway,1,0,42,Broker,0,2,Compact,33820.0,Black,41315.0,14171.0,2000,2827.0,54,5,N
CLM2292,62,F,0,75,130780.0,1,1,Own,55706,2022-03-02,Wednesday,Parking Lot,5,1,65,Broker,0,0,Large,60710.0,Blue,6614.0,1102.0,1500,986.0,90,8,Y
CLM2293,54,M,0,5,39861.0,1,0,Rent,71717,2022-07-25,Monday,Highway,5,1,16,Phone,0,7,Medium,61172.0,Red,26437.0,7534.0,2000,1105.0,80,5,N
CLM2294,23,F,1,69,102897.0,1,1,Rent,70805,2023-09-05,Tuesday,Highway,2,1,40,Online,1,10,Compact,50775.0,Black,49554.0,12114.0,2000,973.0,56,8,N
CLM2295,74,M,0,52,69047.0,0,0,Own,55955,2022-03-14,Monday,Parking Lot,2,0,14,Broker,0,2,Large,44265.0,Black,47313.0,20481.0,1000,2919.0,56,4,N
CLM2296,34,M,1,19,133744.0,1,1,Own,96450,2022-02-12,Saturday,Parking Lot,0,1,9,Phone,1,4,Compact,70604.0,Blue,11295.0,5501.0,1500,919.0,31,6,N
CLM2297,32,M,1,17,95852.0,0,1,Own,65256,2023-04-23,Sunday,Local,4,0,55,Phone,0,6,Compact,67771.0,White,8466.0,4990.0,1500,1114.0,7,3,N
CLM2298,56,F,0,37,71052.0,1,1,Rent,32064,2023-08-31,Thursday,Parking Lot,2,1,48,Phone,0,9,Large,56481.0,Red,12811.0,6490.0,1500,1310.0,99,11,Y
CLM2299,62,M,0,46,57463.0,0,1,Rent,58990,2023-06-13,Tuesday,Highway,3,1,21,Phone,0,6,Compact,77843.0,Black,30251.0,7055.0,1000,1190.0,13,8,Y
CLM2300,45,F,1,45,148658.0,0,0,Rent,15037,2022-04-21,Thursday,Highway,2,0,2,Online,1,2,Medium,7451.0,Silver,1024.0,541.0,1500,560.0,55,2,N
CLM2301,56,F,0,58,66162.0,0,1,Own,52690,2023-06-30,Friday,Highway,1,0,40,Phone,1,5,Medium,48237.0,Red,41218.0,15985.0,1000,1810.0,27,4,N
CLM2302,26,F,0,84,111049.0,1,1,Rent,55987,2022-09-23,Friday,Highway,2,1,39,Phone,0,5,Large,45428.0,Blue,2702.0,1359.0,500,1154.0,76,5,N
CLM2303,52,F,1,73,82150.0,1,0,Rent,54227,2023-08-12,Saturday,Parking Lot,2,0,61,Phone,1,6,Large,25760.0,White,2963.0,440.0,1000,1581.0,25,12,N
CLM2304,57,F,1,77,144403.0,1,0,Own,27221,2022-09-09,Friday,Highway,1,0,65,Phone,0,7,Large,71968.0,White,24238.0,3772.0,2000,739.0,11,9,N
